"cluster_set","featset","focgene","subtype","accuracy"
"70_7","cds_compbias","HA","H10N8",0
"70_7","cds_compbias","HA","H16N3",0.90188679245283
"70_7","cds_compbias","HA","H3N8",0
"70_7","cds_compbias","HA","H4N6",0.587687902648533
"70_7","cds_compbias","HA","H4N8",1
"70_7","cds_compbias","HA","H5N1",0.992700729927007
"70_7","cds_compbias","HA","H5N6",1
"70_7","cds_compbias","HA","H7N3",0.5
"70_7","cds_compbias","HA","H7N4",1
"70_7","cds_compbias","HA","H7N7",1
"70_7","cds_compbias","HA","H7N9",0.790178571428571
"70_7","cds_compbias","HA","H8N4",0.256578947368421
"70_7","cds_compbias","HA","H9N2",0.538461538461538
"70_7","nuc_2mer","HA","H10N8",0
"70_7","nuc_2mer","HA","H16N3",0.411320754716981
"70_7","nuc_2mer","HA","H3N8",0
"70_7","nuc_2mer","HA","H4N6",0.902648532569792
"70_7","nuc_2mer","HA","H4N8",0.949579831932773
"70_7","nuc_2mer","HA","H5N1",0.321167883211679
"70_7","nuc_2mer","HA","H5N6",0.333333333333333
"70_7","nuc_2mer","HA","H7N3",0
"70_7","nuc_2mer","HA","H7N4",1
"70_7","nuc_2mer","HA","H7N7",1
"70_7","nuc_2mer","HA","H7N9",1
"70_7","nuc_2mer","HA","H8N4",0.440789473684211
"70_7","nuc_2mer","HA","H9N2",0.153846153846154
"70_7","nuc_3mer","HA","H10N8",0
"70_7","nuc_3mer","HA","H16N3",0.924528301886792
"70_7","nuc_3mer","HA","H3N8",0
"70_7","nuc_3mer","HA","H4N6",0.912670007158196
"70_7","nuc_3mer","HA","H4N8",1
"70_7","nuc_3mer","HA","H5N1",0.766423357664234
"70_7","nuc_3mer","HA","H5N6",1
"70_7","nuc_3mer","HA","H7N3",0
"70_7","nuc_3mer","HA","H7N4",0
"70_7","nuc_3mer","HA","H7N7",1
"70_7","nuc_3mer","HA","H7N9",1
"70_7","nuc_3mer","HA","H8N4",0.796052631578947
"70_7","nuc_3mer","HA","H9N2",0
"70_7","nuc_4mer","HA","H10N8",1
"70_7","nuc_4mer","HA","H16N3",0.679245283018868
"70_7","nuc_4mer","HA","H3N8",1
"70_7","nuc_4mer","HA","H4N6",0.542591267000716
"70_7","nuc_4mer","HA","H4N8",0.26890756302521
"70_7","nuc_4mer","HA","H5N1",1
"70_7","nuc_4mer","HA","H5N6",1
"70_7","nuc_4mer","HA","H7N3",1
"70_7","nuc_4mer","HA","H7N4",1
"70_7","nuc_4mer","HA","H7N7",1
"70_7","nuc_4mer","HA","H7N9",0.622767857142857
"70_7","nuc_4mer","HA","H8N4",0.164473684210526
"70_7","nuc_4mer","HA","H9N2",0.769230769230769
"70_7","nuc_5mer","HA","H10N8",1
"70_7","nuc_5mer","HA","H16N3",0.879245283018868
"70_7","nuc_5mer","HA","H3N8",0
"70_7","nuc_5mer","HA","H4N6",0.932712956335004
"70_7","nuc_5mer","HA","H4N8",0.777310924369748
"70_7","nuc_5mer","HA","H5N1",0.700729927007299
"70_7","nuc_5mer","HA","H5N6",0.916666666666667
"70_7","nuc_5mer","HA","H7N3",0
"70_7","nuc_5mer","HA","H7N4",1
"70_7","nuc_5mer","HA","H7N7",1
"70_7","nuc_5mer","HA","H7N9",1
"70_7","nuc_5mer","HA","H8N4",0.572368421052632
"70_7","nuc_5mer","HA","H9N2",0.0769230769230769
"70_7","nuc_6mer","HA","H10N8",0
"70_7","nuc_6mer","HA","H16N3",0.577358490566038
"70_7","nuc_6mer","HA","H3N8",0
"70_7","nuc_6mer","HA","H4N6",0.911954187544739
"70_7","nuc_6mer","HA","H4N8",0.907563025210084
"70_7","nuc_6mer","HA","H5N1",0.978102189781022
"70_7","nuc_6mer","HA","H5N6",0.916666666666667
"70_7","nuc_6mer","HA","H7N3",0.5
"70_7","nuc_6mer","HA","H7N4",1
"70_7","nuc_6mer","HA","H7N7",1
"70_7","nuc_6mer","HA","H7N9",0.779017857142857
"70_7","nuc_6mer","HA","H8N4",0.506578947368421
"70_7","nuc_6mer","HA","H9N2",0.615384615384615
"70_7","prot_2mer","HA","H10N8",0
"70_7","prot_2mer","HA","H16N3",0
"70_7","prot_2mer","HA","H3N8",0
"70_7","prot_2mer","HA","H4N6",0.829634931997137
"70_7","prot_2mer","HA","H4N8",0.995798319327731
"70_7","prot_2mer","HA","H5N1",0.854014598540146
"70_7","prot_2mer","HA","H5N6",1
"70_7","prot_2mer","HA","H7N3",0.5
"70_7","prot_2mer","HA","H7N4",1
"70_7","prot_2mer","HA","H7N7",1
"70_7","prot_2mer","HA","H7N9",0.225446428571429
"70_7","prot_2mer","HA","H8N4",0.440789473684211
"70_7","prot_2mer","HA","H9N2",0.461538461538462
"70_7","prot_ctdc","HA","H10N8",1
"70_7","prot_ctdc","HA","H16N3",0.988679245283019
"70_7","prot_ctdc","HA","H3N8",0
"70_7","prot_ctdc","HA","H4N6",0.950608446671439
"70_7","prot_ctdc","HA","H4N8",0.987394957983193
"70_7","prot_ctdc","HA","H5N1",0.54014598540146
"70_7","prot_ctdc","HA","H5N6",1
"70_7","prot_ctdc","HA","H7N3",1
"70_7","prot_ctdc","HA","H7N4",1
"70_7","prot_ctdc","HA","H7N7",1
"70_7","prot_ctdc","HA","H7N9",1
"70_7","prot_ctdc","HA","H8N4",0.815789473684211
"70_7","prot_ctdc","HA","H9N2",0.230769230769231
"70_7","prot_ctdd","HA","H10N8",1
"70_7","prot_ctdd","HA","H16N3",0.879245283018868
"70_7","prot_ctdd","HA","H3N8",0.5
"70_7","prot_ctdd","HA","H4N6",0.937723693629205
"70_7","prot_ctdd","HA","H4N8",0.983193277310924
"70_7","prot_ctdd","HA","H5N1",0.81021897810219
"70_7","prot_ctdd","HA","H5N6",1
"70_7","prot_ctdd","HA","H7N3",1
"70_7","prot_ctdd","HA","H7N4",1
"70_7","prot_ctdd","HA","H7N7",1
"70_7","prot_ctdd","HA","H7N9",0.946428571428571
"70_7","prot_ctdd","HA","H8N4",0.934210526315789
"70_7","prot_ctdd","HA","H9N2",0.0769230769230769
"70_7","prot_ctdt","HA","H10N8",0
"70_7","prot_ctdt","HA","H16N3",0.988679245283019
"70_7","prot_ctdt","HA","H3N8",0
"70_7","prot_ctdt","HA","H4N6",0.950608446671439
"70_7","prot_ctdt","HA","H4N8",0.995798319327731
"70_7","prot_ctdt","HA","H5N1",0.503649635036496
"70_7","prot_ctdt","HA","H5N6",1
"70_7","prot_ctdt","HA","H7N3",1
"70_7","prot_ctdt","HA","H7N4",1
"70_7","prot_ctdt","HA","H7N7",1
"70_7","prot_ctdt","HA","H7N9",1
"70_7","prot_ctdt","HA","H8N4",0.947368421052632
"70_7","prot_ctdt","HA","H9N2",0
"70_7","prot_ctriad","HA","H10N8",1
"70_7","prot_ctriad","HA","H16N3",0.309433962264151
"70_7","prot_ctriad","HA","H3N8",0
"70_7","prot_ctriad","HA","H4N6",0.52755905511811
"70_7","prot_ctriad","HA","H4N8",0.46218487394958
"70_7","prot_ctriad","HA","H5N1",0.846715328467153
"70_7","prot_ctriad","HA","H5N6",1
"70_7","prot_ctriad","HA","H7N3",1
"70_7","prot_ctriad","HA","H7N4",1
"70_7","prot_ctriad","HA","H7N7",1
"70_7","prot_ctriad","HA","H7N9",0.857142857142857
"70_7","prot_ctriad","HA","H8N4",0
"70_7","prot_ctriad","HA","H9N2",0.461538461538462
"70_7","prot_pseaac","HA","H10N8",0
"70_7","prot_pseaac","HA","H16N3",1
"70_7","prot_pseaac","HA","H3N8",0
"70_7","prot_pseaac","HA","H4N6",0.993557623478883
"70_7","prot_pseaac","HA","H4N8",0.995798319327731
"70_7","prot_pseaac","HA","H5N1",0.503649635036496
"70_7","prot_pseaac","HA","H5N6",1
"70_7","prot_pseaac","HA","H7N3",0.5
"70_7","prot_pseaac","HA","H7N4",1
"70_7","prot_pseaac","HA","H7N7",1
"70_7","prot_pseaac","HA","H7N9",1
"70_7","prot_pseaac","HA","H8N4",0.605263157894737
"70_7","prot_pseaac","HA","H9N2",0
"70_7","cds_compbias","M1","H10N8",1
"70_7","cds_compbias","M1","H16N3",0.962264150943396
"70_7","cds_compbias","M1","H3N8",1
"70_7","cds_compbias","M1","H4N6",0.937723693629205
"70_7","cds_compbias","M1","H4N8",0.970588235294118
"70_7","cds_compbias","M1","H5N1",0.0145985401459854
"70_7","cds_compbias","M1","H5N6",1
"70_7","cds_compbias","M1","H7N3",0
"70_7","cds_compbias","M1","H7N4",0
"70_7","cds_compbias","M1","H7N7",0
"70_7","cds_compbias","M1","H7N9",0.96875
"70_7","cds_compbias","M1","H8N4",0.947368421052632
"70_7","cds_compbias","M1","H9N2",0.692307692307692
"70_7","nuc_2mer","M1","H10N8",1
"70_7","nuc_2mer","M1","H16N3",0.70188679245283
"70_7","nuc_2mer","M1","H3N8",1
"70_7","nuc_2mer","M1","H4N6",0.936292054402291
"70_7","nuc_2mer","M1","H4N8",0.794117647058823
"70_7","nuc_2mer","M1","H5N1",0.474452554744526
"70_7","nuc_2mer","M1","H5N6",0.833333333333333
"70_7","nuc_2mer","M1","H7N3",0
"70_7","nuc_2mer","M1","H7N4",0
"70_7","nuc_2mer","M1","H7N7",0
"70_7","nuc_2mer","M1","H7N9",1
"70_7","nuc_2mer","M1","H8N4",0.769736842105263
"70_7","nuc_2mer","M1","H9N2",0.769230769230769
"70_7","nuc_3mer","M1","H10N8",1
"70_7","nuc_3mer","M1","H16N3",0.973584905660377
"70_7","nuc_3mer","M1","H3N8",0.5
"70_7","nuc_3mer","M1","H4N6",0.951324266284896
"70_7","nuc_3mer","M1","H4N8",0.991596638655462
"70_7","nuc_3mer","M1","H5N1",0
"70_7","nuc_3mer","M1","H5N6",0.833333333333333
"70_7","nuc_3mer","M1","H7N3",0
"70_7","nuc_3mer","M1","H7N4",0
"70_7","nuc_3mer","M1","H7N7",0
"70_7","nuc_3mer","M1","H7N9",1
"70_7","nuc_3mer","M1","H8N4",0.980263157894737
"70_7","nuc_3mer","M1","H9N2",0.846153846153846
"70_7","nuc_4mer","M1","H10N8",0
"70_7","nuc_4mer","M1","H16N3",0.743396226415094
"70_7","nuc_4mer","M1","H3N8",1
"70_7","nuc_4mer","M1","H4N6",0.745168217609163
"70_7","nuc_4mer","M1","H4N8",0.894957983193277
"70_7","nuc_4mer","M1","H5N1",0.0218978102189781
"70_7","nuc_4mer","M1","H5N6",0.916666666666667
"70_7","nuc_4mer","M1","H7N3",0
"70_7","nuc_4mer","M1","H7N4",0
"70_7","nuc_4mer","M1","H7N7",0
"70_7","nuc_4mer","M1","H7N9",0.910714285714286
"70_7","nuc_4mer","M1","H8N4",0.907894736842105
"70_7","nuc_4mer","M1","H9N2",0.769230769230769
"70_7","nuc_5mer","M1","H10N8",1
"70_7","nuc_5mer","M1","H16N3",0.184905660377358
"70_7","nuc_5mer","M1","H3N8",1
"70_7","nuc_5mer","M1","H4N6",0.854688618468146
"70_7","nuc_5mer","M1","H4N8",0.899159663865546
"70_7","nuc_5mer","M1","H5N1",0.0802919708029197
"70_7","nuc_5mer","M1","H5N6",0.916666666666667
"70_7","nuc_5mer","M1","H7N3",0
"70_7","nuc_5mer","M1","H7N4",0
"70_7","nuc_5mer","M1","H7N7",0
"70_7","nuc_5mer","M1","H7N9",0.90625
"70_7","nuc_5mer","M1","H8N4",0.921052631578947
"70_7","nuc_5mer","M1","H9N2",0.846153846153846
"70_7","nuc_6mer","M1","H10N8",1
"70_7","nuc_6mer","M1","H16N3",0.543396226415094
"70_7","nuc_6mer","M1","H3N8",1
"70_7","nuc_6mer","M1","H4N6",0.672870436649964
"70_7","nuc_6mer","M1","H4N8",0.57563025210084
"70_7","nuc_6mer","M1","H5N1",0.233576642335766
"70_7","nuc_6mer","M1","H5N6",1
"70_7","nuc_6mer","M1","H7N3",0.5
"70_7","nuc_6mer","M1","H7N4",0
"70_7","nuc_6mer","M1","H7N7",0
"70_7","nuc_6mer","M1","H7N9",0.850446428571429
"70_7","nuc_6mer","M1","H8N4",0.585526315789474
"70_7","nuc_6mer","M1","H9N2",0.923076923076923
"70_7","prot_2mer","M1","H10N8",1
"70_7","prot_2mer","M1","H16N3",0.977358490566038
"70_7","prot_2mer","M1","H3N8",1
"70_7","prot_2mer","M1","H4N6",0.935576234788833
"70_7","prot_2mer","M1","H4N8",0.945378151260504
"70_7","prot_2mer","M1","H5N1",0.985401459854015
"70_7","prot_2mer","M1","H5N6",1
"70_7","prot_2mer","M1","H7N3",0.5
"70_7","prot_2mer","M1","H7N4",0
"70_7","prot_2mer","M1","H7N7",0
"70_7","prot_2mer","M1","H7N9",0.966517857142857
"70_7","prot_2mer","M1","H8N4",0.940789473684211
"70_7","prot_2mer","M1","H9N2",1
"70_7","prot_ctdc","M1","H10N8",1
"70_7","prot_ctdc","M1","H16N3",0.988679245283019
"70_7","prot_ctdc","M1","H3N8",1
"70_7","prot_ctdc","M1","H4N6",0.951324266284896
"70_7","prot_ctdc","M1","H4N8",0.991596638655462
"70_7","prot_ctdc","M1","H5N1",0.978102189781022
"70_7","prot_ctdc","M1","H5N6",0.833333333333333
"70_7","prot_ctdc","M1","H7N3",0
"70_7","prot_ctdc","M1","H7N4",0
"70_7","prot_ctdc","M1","H7N7",0
"70_7","prot_ctdc","M1","H7N9",1
"70_7","prot_ctdc","M1","H8N4",0.947368421052632
"70_7","prot_ctdc","M1","H9N2",0.692307692307692
"70_7","prot_ctdd","M1","H10N8",1
"70_7","prot_ctdd","M1","H16N3",0.988679245283019
"70_7","prot_ctdd","M1","H3N8",1
"70_7","prot_ctdd","M1","H4N6",0.947029348604152
"70_7","prot_ctdd","M1","H4N8",0.987394957983193
"70_7","prot_ctdd","M1","H5N1",0.89051094890511
"70_7","prot_ctdd","M1","H5N6",1
"70_7","prot_ctdd","M1","H7N3",0
"70_7","prot_ctdd","M1","H7N4",1
"70_7","prot_ctdd","M1","H7N7",0
"70_7","prot_ctdd","M1","H7N9",0.912946428571429
"70_7","prot_ctdd","M1","H8N4",0.881578947368421
"70_7","prot_ctdd","M1","H9N2",0.846153846153846
"70_7","prot_ctdt","M1","H10N8",1
"70_7","prot_ctdt","M1","H16N3",0.988679245283019
"70_7","prot_ctdt","M1","H3N8",1
"70_7","prot_ctdt","M1","H4N6",0.952040085898354
"70_7","prot_ctdt","M1","H4N8",0.983193277310924
"70_7","prot_ctdt","M1","H5N1",0.547445255474453
"70_7","prot_ctdt","M1","H5N6",0.833333333333333
"70_7","prot_ctdt","M1","H7N3",0
"70_7","prot_ctdt","M1","H7N4",0
"70_7","prot_ctdt","M1","H7N7",0
"70_7","prot_ctdt","M1","H7N9",1
"70_7","prot_ctdt","M1","H8N4",0.927631578947368
"70_7","prot_ctdt","M1","H9N2",0.692307692307692
"70_7","prot_ctriad","M1","H10N8",1
"70_7","prot_ctriad","M1","H16N3",0.984905660377358
"70_7","prot_ctriad","M1","H3N8",1
"70_7","prot_ctriad","M1","H4N6",0.949176807444524
"70_7","prot_ctriad","M1","H4N8",0.957983193277311
"70_7","prot_ctriad","M1","H5N1",0.642335766423358
"70_7","prot_ctriad","M1","H5N6",0.833333333333333
"70_7","prot_ctriad","M1","H7N3",0
"70_7","prot_ctriad","M1","H7N4",0
"70_7","prot_ctriad","M1","H7N7",0
"70_7","prot_ctriad","M1","H7N9",0.946428571428571
"70_7","prot_ctriad","M1","H8N4",0.940789473684211
"70_7","prot_ctriad","M1","H9N2",0.846153846153846
"70_7","prot_pseaac","M1","H10N8",1
"70_7","prot_pseaac","M1","H16N3",0.99622641509434
"70_7","prot_pseaac","M1","H3N8",1
"70_7","prot_pseaac","M1","H4N6",0.949176807444524
"70_7","prot_pseaac","M1","H4N8",1
"70_7","prot_pseaac","M1","H5N1",0.364963503649635
"70_7","prot_pseaac","M1","H5N6",0.833333333333333
"70_7","prot_pseaac","M1","H7N3",0
"70_7","prot_pseaac","M1","H7N4",0
"70_7","prot_pseaac","M1","H7N7",0
"70_7","prot_pseaac","M1","H7N9",0.966517857142857
"70_7","prot_pseaac","M1","H8N4",0.947368421052632
"70_7","prot_pseaac","M1","H9N2",1
"70_7","cds_compbias","NA","H10N8",1
"70_7","cds_compbias","NA","H16N3",0
"70_7","cds_compbias","NA","H3N8",0
"70_7","cds_compbias","NA","H4N6",0
"70_7","cds_compbias","NA","H4N8",0.256302521008403
"70_7","cds_compbias","NA","H5N1",1
"70_7","cds_compbias","NA","H5N6",0.833333333333333
"70_7","cds_compbias","NA","H7N3",0
"70_7","cds_compbias","NA","H7N4",1
"70_7","cds_compbias","NA","H7N7",0
"70_7","cds_compbias","NA","H7N9",0.912946428571429
"70_7","cds_compbias","NA","H8N4",0.00657894736842105
"70_7","cds_compbias","NA","H9N2",0.538461538461538
"70_7","nuc_2mer","NA","H10N8",0
"70_7","nuc_2mer","NA","H16N3",0
"70_7","nuc_2mer","NA","H3N8",0
"70_7","nuc_2mer","NA","H4N6",0.0493915533285612
"70_7","nuc_2mer","NA","H4N8",0
"70_7","nuc_2mer","NA","H5N1",0.948905109489051
"70_7","nuc_2mer","NA","H5N6",1
"70_7","nuc_2mer","NA","H7N3",0.5
"70_7","nuc_2mer","NA","H7N4",1
"70_7","nuc_2mer","NA","H7N7",1
"70_7","nuc_2mer","NA","H7N9",0.861607142857143
"70_7","nuc_2mer","NA","H8N4",0.0131578947368421
"70_7","nuc_2mer","NA","H9N2",0.923076923076923
"70_7","nuc_3mer","NA","H10N8",0
"70_7","nuc_3mer","NA","H16N3",0.343396226415094
"70_7","nuc_3mer","NA","H3N8",0
"70_7","nuc_3mer","NA","H4N6",1
"70_7","nuc_3mer","NA","H4N8",1
"70_7","nuc_3mer","NA","H5N1",0
"70_7","nuc_3mer","NA","H5N6",0
"70_7","nuc_3mer","NA","H7N3",0
"70_7","nuc_3mer","NA","H7N4",0
"70_7","nuc_3mer","NA","H7N7",0
"70_7","nuc_3mer","NA","H7N9",0
"70_7","nuc_3mer","NA","H8N4",0.993421052631579
"70_7","nuc_3mer","NA","H9N2",0.461538461538462
"70_7","nuc_4mer","NA","H10N8",1
"70_7","nuc_4mer","NA","H16N3",0
"70_7","nuc_4mer","NA","H3N8",1
"70_7","nuc_4mer","NA","H4N6",0.00572655690765927
"70_7","nuc_4mer","NA","H4N8",0.00420168067226891
"70_7","nuc_4mer","NA","H5N1",0.868613138686131
"70_7","nuc_4mer","NA","H5N6",1
"70_7","nuc_4mer","NA","H7N3",0.5
"70_7","nuc_4mer","NA","H7N4",1
"70_7","nuc_4mer","NA","H7N7",1
"70_7","nuc_4mer","NA","H7N9",0.995535714285714
"70_7","nuc_4mer","NA","H8N4",0
"70_7","nuc_4mer","NA","H9N2",1
"70_7","nuc_5mer","NA","H10N8",0
"70_7","nuc_5mer","NA","H16N3",0.0188679245283019
"70_7","nuc_5mer","NA","H3N8",0
"70_7","nuc_5mer","NA","H4N6",0.405869720830351
"70_7","nuc_5mer","NA","H4N8",0.584033613445378
"70_7","nuc_5mer","NA","H5N1",0.0072992700729927
"70_7","nuc_5mer","NA","H5N6",0
"70_7","nuc_5mer","NA","H7N3",0
"70_7","nuc_5mer","NA","H7N4",0
"70_7","nuc_5mer","NA","H7N7",0
"70_7","nuc_5mer","NA","H7N9",0.912946428571429
"70_7","nuc_5mer","NA","H8N4",0.322368421052632
"70_7","nuc_5mer","NA","H9N2",0.307692307692308
"70_7","nuc_6mer","NA","H10N8",1
"70_7","nuc_6mer","NA","H16N3",0.875471698113208
"70_7","nuc_6mer","NA","H3N8",1
"70_7","nuc_6mer","NA","H4N6",0.0558339298496779
"70_7","nuc_6mer","NA","H4N8",0.205882352941176
"70_7","nuc_6mer","NA","H5N1",0.948905109489051
"70_7","nuc_6mer","NA","H5N6",0.833333333333333
"70_7","nuc_6mer","NA","H7N3",1
"70_7","nuc_6mer","NA","H7N4",0
"70_7","nuc_6mer","NA","H7N7",1
"70_7","nuc_6mer","NA","H7N9",0.720982142857143
"70_7","nuc_6mer","NA","H8N4",0.0460526315789474
"70_7","nuc_6mer","NA","H9N2",0.846153846153846
"70_7","prot_2mer","NA","H10N8",1
"70_7","prot_2mer","NA","H16N3",1
"70_7","prot_2mer","NA","H3N8",1
"70_7","prot_2mer","NA","H4N6",0.42806012884753
"70_7","prot_2mer","NA","H4N8",0.0504201680672269
"70_7","prot_2mer","NA","H5N1",0.153284671532847
"70_7","prot_2mer","NA","H5N6",0.583333333333333
"70_7","prot_2mer","NA","H7N3",0.5
"70_7","prot_2mer","NA","H7N4",0
"70_7","prot_2mer","NA","H7N7",0
"70_7","prot_2mer","NA","H7N9",0.796875
"70_7","prot_2mer","NA","H8N4",0
"70_7","prot_2mer","NA","H9N2",0.230769230769231
"70_7","prot_ctdc","NA","H10N8",0
"70_7","prot_ctdc","NA","H16N3",0.988679245283019
"70_7","prot_ctdc","NA","H3N8",0
"70_7","prot_ctdc","NA","H4N6",0.952040085898354
"70_7","prot_ctdc","NA","H4N8",0.991596638655462
"70_7","prot_ctdc","NA","H5N1",0.54014598540146
"70_7","prot_ctdc","NA","H5N6",0.5
"70_7","prot_ctdc","NA","H7N3",0
"70_7","prot_ctdc","NA","H7N4",0
"70_7","prot_ctdc","NA","H7N7",0
"70_7","prot_ctdc","NA","H7N9",0
"70_7","prot_ctdc","NA","H8N4",0.947368421052632
"70_7","prot_ctdc","NA","H9N2",0.0769230769230769
"70_7","prot_ctdd","NA","H10N8",0
"70_7","prot_ctdd","NA","H16N3",1
"70_7","prot_ctdd","NA","H3N8",0
"70_7","prot_ctdd","NA","H4N6",0.953471725125268
"70_7","prot_ctdd","NA","H4N8",0.995798319327731
"70_7","prot_ctdd","NA","H5N1",0.0072992700729927
"70_7","prot_ctdd","NA","H5N6",0
"70_7","prot_ctdd","NA","H7N3",0
"70_7","prot_ctdd","NA","H7N4",0
